_id,chart,coordinates,depth,feature_type,gp_quality,history,latdec,londec,quasou,recrd,sounding_type,vesslterms,watlev
578f6fa3df35c7fbdbaf0282,"US,US,reprt,8thCGD,LNM 35/03","[-88.4097222,29.9197222]",0,"Wrecks - Submerged, dangerous",,,29.9197222,-88.4097222,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0283,"US,US,graph,Chart 11366","[-90.2164255,28.5002191]",0,"Wrecks - Submerged, nondangerous",,,28.5002191,-90.2164255,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0284,"US,US,graph,Chart 11366","[-90.1330164,28.7000226]",0,"Wrecks - Submerged, nondangerous",,,28.7000226,-90.1330164,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0285,"US,US,graph,Chart 11366","[-89.3830449,28.6666637]",0,"Wrecks - Submerged, nondangerous",,,28.6666637,-89.3830449,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0286,"US,US,graph,Chart 11366","[-89.254334,28.7256554]",0,"Wrecks - Submerged, nondangerous",,,28.7256554,-89.254334,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0287,"US,US,graph,Chart 11366","[-88.4504115,29.1501783]",0,"Wrecks - Submerged, nondangerous",,,29.1501783,-88.4504115,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0288,"US,US,graph,Chart 11366","[-89.5575618,28.6330416]",0,"Wrecks - Submerged, nondangerous",,,28.6330416,-89.5575618,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0289,"US,US,graph,Chart 11366","[-88.5839866,29.2499415]",0,"Wrecks - Submerged, nondangerous",,,29.2499415,-88.5839866,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf028a,"US,US,graph,Chart 11366","[-89.3954716,28.7333555]",0,"Wrecks - Submerged, nondangerous",,,28.7333555,-89.3954716,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf028b,"US,US,graph,Chart 11366","[-88.666779,29.3166089]",0,"Wrecks - Submerged, nondangerous",,,29.3166089,-88.666779,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf028c,"US,US,graph,Chart 11366","[-88.6369157,29.1933968]",0,"Wrecks - Submerged, nondangerous",,,29.1933968,-88.6369157,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf028d,"US,US,graph,Chart 11366","[-90.1703345,28.5072635]",0,"Wrecks - Submerged, nondangerous",,,28.5072635,-90.1703345,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf028e,"US,US,graph,Chart 11366","[-88.968393,28.6468813]",0,"Wrecks - Submerged, nondangerous",,,28.6468813,-88.968393,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf028f,"US,US,graph,Chart 11366","[-88.4856078,29.2034234]",0,"Wrecks - Submerged, nondangerous",,,29.2034234,-88.4856078,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0290,"US,US,graph,Chart 11366","[-89.7994596,28.1667445]",0,"Wrecks - Submerged, nondangerous",,,28.1667445,-89.7994596,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0291,"US,US,graph,Chart 11366","[-88.6089403,29.7497472]",0,"Wrecks - Submerged, dangerous",,,29.7497472,-88.6089403,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0292,"US,US,graph,Chart 11366","[-89.6500676,28.6832265]",0,"Wrecks - Submerged, dangerous",,,28.6832265,-89.6500676,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0293,"US,US,graph,Chart 11366","[-88.4868628,29.4983491]",0,"Wrecks - Submerged, dangerous",,,29.4983491,-88.4868628,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0294,"US,US,graph,Chart 11366","[-88.5343584,29.6440563]",0,"Wrecks - Submerged, dangerous",,,29.6440563,-88.5343584,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0295,"US,US,graph,Chart 11366","[-90.1350634,28.5817952]",0,"Wrecks - Submerged, dangerous",,,28.5817952,-90.1350634,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0296,"US,US,graph,Chart 11366","[-88.6170451,29.5332615]",0,"Wrecks - Submerged, dangerous",,,29.5332615,-88.6170451,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0297,"US,US,graph,Chart 11366","[-88.5499605,29.816419]",0,"Wrecks - Submerged, dangerous",,,29.816419,-88.5499605,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0298,"US,US,graph,Chart 11366","[-88.6122323,29.5567496]",0,"Wrecks - Submerged, dangerous",,,29.5567496,-88.6122323,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0299,"US,US,reprt,H-12530","[-88.615075,29.94985]",20.1,"Wrecks - Submerged, dangerous",,,29.94985,-88.615075,least depth known,,,,always under water/submerged
578f6fa3df35c7fbdbaf029a,"US,US,graph,chart 11360","[-88.0339677,28.7161108]",0,"Wrecks - Submerged, nondangerous",,,28.7161108,-88.0339677,,,,,always under water/submerged
578f6fa3df35c7fbdbaf029b,"US,US,reprt,LNM 28/03","[-88.1666667,29.7666667]",0,Wrecks - Visible,,9.8 meters/32 feet P/C HIGH VOLTAGE,29.7666667,-88.1666667,,,,,awash
578f6fa3df35c7fbdbaf029c,"US,US,graph,chart 11360","[-88.1335265,29.9077395]",0,"Wrecks - Submerged, dangerous",,,29.9077395,-88.1335265,,,,,always under water/submerged
578f6fa3df35c7fbdbaf029d,"US,US,graph,chart 11360","[-88.094428,29.4325837]",0,"Wrecks - Submerged, nondangerous",,,29.4325837,-88.094428,,,,,always under water/submerged
578f6fa3df35c7fbdbaf029e,"US,US,graph,chart 11360","[-88.0263057,29.4630789]",0,"Wrecks - Submerged, nondangerous",,,29.4630789,-88.0263057,,,,,always under water/submerged
578f6fa3df35c7fbdbaf029f,"US,US,graph,chart 11360","[-87.9332173,29.5333263]",0,"Wrecks - Submerged, nondangerous",,,29.5333263,-87.9332173,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a0,"US,US,graph,chart 11360","[-87.5666365,29.5328551]",0,"Wrecks - Submerged, nondangerous",,,29.5328551,-87.5666365,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a1,"US,US,graph,chart 11360","[-88.0330133,29.7160164]",0,"Wrecks - Submerged, dangerous",,,29.7160164,-88.0330133,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a2,"US,US,graph,chart 11360","[-88.082876,29.950574]",0,"Wrecks - Submerged, dangerous",,,29.950574,-88.082876,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a3,"US,US,reprt,8thCGD,LNM 31/03","[-88.045,29.9469444]",0,"Wrecks - Submerged, dangerous",,,29.9469444,-88.045,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a4,"US,US,graph,chart 11360","[-87.8993822,29.9866014]",0,"Wrecks - Submerged, dangerous",,,29.9866014,-87.8993822,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a5,"US,US,graph,chart 11360","[-86.2835732,28.466994]",0,"Wrecks - Submerged, nondangerous",,,28.466994,-86.2835732,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a6,"US,US,graph,chart 11360","[-87.4019281,28.9253546]",0,"Wrecks - Submerged, nondangerous",,,28.9253546,-87.4019281,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a7,"US,US,reprt,8thCGD,LNM 16/08","[-86.6916667,29.0516667]",0,"Wrecks - Submerged, nondangerous",,,29.0516667,-86.6916667,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a8,"US,US,graph,chart 11360","[-86.3983856,29.3682023]",0,"Wrecks - Submerged, nondangerous",,,29.3682023,-86.3983856,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02a9,"US,US,graph,chart 11360","[-87.4801812,29.6382338]",0,"Wrecks - Submerged, nondangerous",,,29.6382338,-87.4801812,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02aa,"US,US,graph,chart 11360","[-87.2561676,29.8343513]",0,"Wrecks - Submerged, nondangerous",,,29.8343513,-87.2561676,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ab,"US,US,graph,chart 11360","[-87.3506825,29.9987779]",0,"Wrecks - Submerged, nondangerous",,,29.9987779,-87.3506825,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ac,"US,US,repet,8thCGD,LNM 21/06","[-87.3033333,29.9866667]",0,"Wrecks - Submerged, dangerous",,,29.9866667,-87.3033333,,,,146-06,
578f6fa3df35c7fbdbaf02ad,"US,US,graph,chart 11360","[-87.0004962,29.7506582]",0,"Wrecks - Submerged, nondangerous",,,29.7506582,-87.0004962,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ae,"US,US,graph,chart 11360","[-86.5565996,29.524676]",0,"Wrecks - Submerged, nondangerous",,,29.524676,-86.5565996,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02af,"US,US,graph,chart 11360","[-86.7670555,29.9050044]",0,"Wrecks - Submerged, nondangerous",,,29.9050044,-86.7670555,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b0,"US,US,graph,chart 11360","[-86.5834087,29.9187852]",0,"Wrecks - Submerged, nondangerous",,,29.9187852,-86.5834087,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b1,"US,US,graph,chart 11360","[-86.5916082,29.9167972]",0,"Wrecks - Submerged, nondangerous",,,29.9167972,-86.5916082,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b2,"US,US,graph,chart 11360","[-86.5897596,29.9663874]",0,"Wrecks - Submerged, nondangerous",,,29.9663874,-86.5897596,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b3,"US,US,graph,chart 11360","[-86.3645156,29.7272016]",0,"Wrecks - Submerged, nondangerous",,,29.7272016,-86.3645156,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b4,"US,US,graph,chart 11360","[-86.2721383,29.8220886]",0,"Wrecks - Submerged, nondangerous",,,29.8220886,-86.2721383,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b5,"US,US,graph,chart 11360","[-87.1630177,29.7886961]",0,"Wrecks - Submerged, nondangerous",,,29.7886961,-87.1630177,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b6,"US,US,graph,chart 11360","[-85.9842259,29.2350829]",0,"Wrecks - Submerged, nondangerous",,,29.2350829,-85.9842259,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b7,"US,US,graph,chart 11360","[-85.9508737,29.6340981]",0,"Wrecks - Submerged, nondangerous",,,29.6340981,-85.9508737,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b8,"US,US,graph,chart 11360","[-85.7202601,29.4500735]",0,"Wrecks - Submerged, nondangerous",,,29.4500735,-85.7202601,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02b9,"US,US,graph,chart 11360","[-85.6612693,29.5343009]",0,"Wrecks - Submerged, nondangerous",,,29.5343009,-85.6612693,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ba,"US,US,graph,chart 11360","[-88.1232541,30.0194693]",20.1,"Wrecks - Submerged, nondangerous",,,30.0194693,-88.1232541,least depth known,,"Wire-drag clearance, feet/fathoms",,always under water/submerged
578f6fa3df35c7fbdbaf02bb,"US,US,graph,chart 11360","[-87.5381756,30.0442779]",0,"Wrecks - Submerged, nondangerous",,,30.0442779,-87.5381756,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02bc,"US,US,graph,chart 11360","[-87.3851282,30.0897352]",0,"Wrecks - Submerged, dangerous",,,30.0897352,-87.3851282,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02bd,"US,US,graph,chart 11360","[-87.2908277,30.0323783]",0,"Wrecks - Submerged, nondangerous",,,30.0323783,-87.2908277,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02be,"US,US,graph,chart 11360","[-87.1848884,30.0351402]",0,"Wrecks - Submerged, dangerous",,,30.0351402,-87.1848884,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02bf,"US,US,graph,chart 11360","[-86.9426003,30.0945183]",0,"Wrecks - Submerged, nondangerous",,,30.0945183,-86.9426003,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c0,"US,US,graph,chart 11360","[-86.8601709,30.0039799]",0,"Wrecks - Submerged, nondangerous",,,30.0039799,-86.8601709,,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c1,"US,US,graph,Chart 11400","[-84.2593503,28.4659282]",0,"Wrecks - Submerged, nondangerous",,,28.4659282,-84.2593503,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c2,"US,US,graph,Chart 11400","[-84.2008576,27.5871269]",0,"Wrecks - Submerged, nondangerous",,,27.5871269,-84.2008576,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c3,"US,US,graph,Chart 11400","[-83.2830573,28.7637615]",0,"Wrecks - Submerged, dangerous",,,28.7637615,-83.2830573,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c4,"US,US,graph,Chart 11400","[-85.0630419,28.2915044]",0,"Wrecks - Submerged, nondangerous",,,28.2915044,-85.0630419,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c5,"US,US,graph,Chart 11400","[-84.7937188,28.7083972]",0,"Wrecks - Submerged, nondangerous",,,28.7083972,-84.7937188,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c6,"US,US,graph,Chart 11400","[-83.3174347,27.7657123]",0,"Wrecks - Submerged, nondangerous",,,27.7657123,-83.3174347,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c7,"US,US,graph,Chart 11400","[-83.3094657,28.3042571]",0,"Wrecks - Submerged, dangerous",,,28.3042571,-83.3094657,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c8,"US,US,graph,Chart 11400","[-85.2157625,28.9179058]",0,"Wrecks - Submerged, nondangerous",,,28.9179058,-85.2157625,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02c9,"US,US,graph,Chart 11400","[-84.5741614,29.5329189]",0,"Wrecks - Submerged, nondangerous",,,29.5329189,-84.5741614,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ca,"US,US,graph,Chart 11400","[-83.7164741,28.2165427]",0,"Wrecks - Submerged, nondangerous",,,28.2165427,-83.7164741,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02cb,"US,US,graph,Chart 11400","[-83.1220275,27.9558684]",9.1,"Wrecks - Submerged, dangerous",,,27.9558684,-83.1220275,least depth known,,"Wire-drag clearance, feet/fathoms",,always under water/submerged
578f6fa3df35c7fbdbaf02cc,"US,US,reprt,8thCGD,LNM 12/14","[-85.4496667,29.1378333]",0,"Wrecks - Submerged, nondangerous",,,29.1378333,-85.4496667,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02cd,"US,US,graph,Chart 11400","[-85.2533301,28.1074007]",0,"Wrecks - Submerged, nondangerous",,,28.1074007,-85.2533301,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ce,"US,US,graph,Chart 11400","[-83.6364856,28.685944]",0,"Wrecks - Submerged, dangerous",,,28.685944,-83.6364856,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02cf,"US,US,graph,Chart 11400","[-83.6662237,28.416495]",0,"Wrecks - Submerged, nondangerous",,,28.416495,-83.6662237,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d0,"US,US,graph,Chart 11400","[-83.8809471,27.7068027]",0,"Wrecks - Submerged, nondangerous",,,27.7068027,-83.8809471,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d1,"US,US,graph,Chart 11400","[-84.9996906,28.0001903]",0,"Wrecks - Submerged, nondangerous",,,28.0001903,-84.9996906,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d2,"US,US,graph,Chart 11400","[-83.285184,28.2689893]",0,"Wrecks - Submerged, dangerous",,,28.2689893,-83.285184,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d3,"US,US,graph,Chart 11400","[-84.447397,29.5429724]",0,"Wrecks - Submerged, dangerous",,,29.5429724,-84.447397,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d4,"US,US,graph,Chart 11400","[-84.5666568,28.9999912]",0,"Wrecks - Submerged, nondangerous",,,28.9999912,-84.5666568,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d5,"US,US,graph,Chart 11400","[-84.3826989,28.9995683]",0,"Wrecks - Submerged, nondangerous",,,28.9995683,-84.3826989,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d6,"US,US,reprt,8thCGD,CL 451/06","[-83.8671987,29.200128]",10.5,"Wrecks - Submerged, dangerous",,,29.200128,-83.8671987,value reported (not confirmed),,,,always under water/submerged
578f6fa3df35c7fbdbaf02d7,"US,US,graph,Chart 11400","[-84.0158429,28.4927281]",0,"Wrecks - Submerged, nondangerous",,,28.4927281,-84.0158429,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d8,"US,US,graph,Chart 11400","[-83.3081718,28.2713712]",0,"Wrecks - Submerged, dangerous",,,28.2713712,-83.3081718,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02d9,"US,US,reprt,NGA,NM 29/04","[-83.9316667,28.52]",0,"Wrecks - Submerged, nondangerous",,,28.52,-83.9316667,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02da,"US,US,graph,Chart 11400","[-84.691145,29.2590889]",0,"Wrecks - Submerged, nondangerous",,,29.2590889,-84.691145,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02db,"US,US,graph,Chart 11400","[-85.3030951,29.2498243]",0,"Wrecks - Submerged, dangerous",,,29.2498243,-85.3030951,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02dc,"US,US,graph,Chart 11400","[-84.4190074,29.0455142]",0,"Wrecks - Submerged, nondangerous",,,29.0455142,-84.4190074,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02dd,"US,US,graph,Chart 11400","[-84.1462511,28.5835837]",0,"Wrecks - Submerged, nondangerous",,,28.5835837,-84.1462511,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02de,"US,US,graph,Chart 11400","[-85.0328474,28.9486879]",0,"Wrecks - Submerged, nondangerous",,,28.9486879,-85.0328474,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02df,"US,US,graph,Chart 11400","[-83.9948168,27.5954946]",0,"Wrecks - Submerged, nondangerous",,,27.5954946,-83.9948168,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e0,"US,US,graph,Chart 11400","[-84.3204214,28.6012305]",0,"Wrecks - Submerged, nondangerous",,,28.6012305,-84.3204214,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e1,"US,US,graph,Chart 11400","[-84.4816727,28.5760998]",0,"Wrecks - Submerged, nondangerous",,,28.5760998,-84.4816727,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e2,"US,US,reprt,NGA,NM 29/04","[-83.7783333,28.4516667]",0,"Wrecks - Submerged, nondangerous",,,28.4516667,-83.7783333,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e3,"US,US,graph,Chart 11400","[-83.3410898,28.2749148]",0,"Wrecks - Submerged, dangerous",,,28.2749148,-83.3410898,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e4,"US,US,graph,Chart 11400","[-85.2046256,28.7948565]",0,"Wrecks - Submerged, nondangerous",,,28.7948565,-85.2046256,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e5,"US,US,graph,Chart 11400","[-83.8837828,28.2829144]",0,"Wrecks - Submerged, nondangerous",,,28.2829144,-83.8837828,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e6,"US,US,graph,Chart 11400","[-83.3453269,28.2096286]",0,"Wrecks - Submerged, dangerous",,,28.2096286,-83.3453269,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e7,"US,US,graph,Chart 11420","[-81.9161586,25.0005161]",0,"Wrecks - Submerged, dangerous",,,25.0005161,-81.9161586,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02e8,"US,US,graph,Chart 11420","[-82.8465591,26.7645847]",20.1,"Wrecks - Submerged, dangerous",,,26.7645847,-82.8465591,least depth known,,"Wire-drag clearance, feet/fathoms",,always under water/submerged
578f6fa3df35c7fbdbaf02e9,"US,US,graph,Chart 11420","[-81.9383821,25.0540389]",22.8,"Wrecks - Submerged, dangerous",,,25.0540389,-81.9383821,"least depth unknown, safe clearance at value shown",,,,always under water/submerged
578f6fa3df35c7fbdbaf02ea,"US,US,graph,Chart 11420","[-83.0976361,27.494102]",0,"Wrecks - Submerged, dangerous",,Reported,27.494102,-83.0976361,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02eb,"US,US,graph,Chart 11420","[-83.5613578,24.863561]",0,"Wrecks - Submerged, dangerous",,,24.863561,-83.5613578,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ec,"US,US,graph,Chart 11420","[-82.1467812,26.2165348]",0,"Wrecks - Submerged, dangerous",,,26.2165348,-82.1467812,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ed,"US,US,graph,Chart 11420","[-82.1053824,25.9344507]",0,"Wrecks - Submerged, dangerous",,,25.9344507,-82.1053824,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ee,"US,US,graph,Chart 11420","[-83.6155473,27.5977418]",0,"Wrecks - Submerged, nondangerous",,,27.5977418,-83.6155473,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ef,"US,US,graph,Chart 11420","[-83.4665718,27.2841995]",0,"Wrecks - Submerged, nondangerous",,,27.2841995,-83.4665718,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f0,"US,US,graph,Chart 11420","[-83.5671809,27.2184174]",0,"Wrecks - Submerged, nondangerous",,,27.2184174,-83.5671809,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f1,"US,US,graph,Chart 11420","[-82.6015663,26.5581546]",0,"Wrecks - Submerged, nondangerous",,,26.5581546,-82.6015663,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f2,"US,US,graph,Chart 11420","[-82.7324975,26.483644]",0,"Wrecks - Submerged, nondangerous",,,26.483644,-82.7324975,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f3,"US,US,graph,Chart 11420","[-82.67538,26.3381942]",0,"Wrecks - Submerged, nondangerous",,,26.3381942,-82.67538,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f4,"US,US,graph,Chart 11420","[-82.8337525,26.2877761]",0,"Wrecks - Submerged, nondangerous",,,26.2877761,-82.8337525,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f5,"US,US,graph,Chart 11420","[-83.1638321,26.8327305]",0,"Wrecks - Submerged, nondangerous",,,26.8327305,-83.1638321,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f6,"US,US,graph,Chart 11420","[-82.9191398,26.3007033]",0,"Wrecks - Submerged, nondangerous",,,26.3007033,-82.9191398,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f7,"US,US,graph,Chart 11420","[-82.333097,25.8660255]",0,"Wrecks - Submerged, nondangerous",,,25.8660255,-82.333097,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f8,"US,US,graph,Chart 11420","[-82.7645415,26.1025209]",0,"Wrecks - Submerged, nondangerous",,,26.1025209,-82.7645415,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02f9,"US,US,graph,Chart 11420","[-82.8762283,25.9475511]",0,"Wrecks - Submerged, nondangerous",,,25.9475511,-82.8762283,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02fa,"US,US,graph,Chart 11420","[-82.2497588,25.7322883]",0,"Wrecks - Submerged, dangerous",,,25.7322883,-82.2497588,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02fb,"US,US,graph,Chart 11420","[-82.450141,25.4845241]",0,"Wrecks - Submerged, nondangerous",,,25.4845241,-82.450141,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02fc,"US,US,graph,Chart 11420","[-82.4474841,25.4501719]",0,"Wrecks - Submerged, nondangerous",,,25.4501719,-82.4474841,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02fd,"US,US,graph,Chart 11420","[-82.6488354,25.6163686]",0,"Wrecks - Submerged, nondangerous",,,25.6163686,-82.6488354,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02fe,"US,US,graph,Chart 11420","[-83.515394,26.0172283]",0,"Wrecks - Submerged, nondangerous",,,26.0172283,-83.515394,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf02ff,"US,US,graph,Chart 11420","[-83.6676128,26.8004509]",0,"Wrecks - Submerged, nondangerous",,,26.8004509,-83.6676128,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0300,"US,US,graph,Chart 11420","[-81.9898883,25.1082499]",0,"Wrecks - Submerged, dangerous",,,25.1082499,-81.9898883,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0301,"US,US,graph,Chart 11420","[-81.8483582,25.0659076]",0,"Wrecks - Submerged, dangerous",,,25.0659076,-81.8483582,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0302,"US,US,graph,Chart 11420","[-83.7499452,25.5503818]",0,"Wrecks - Submerged, nondangerous",,,25.5503818,-83.7499452,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0303,"US,US,graph,Chart 11420","[-82.499015,25.2845444]",0,"Wrecks - Submerged, dangerous",,,25.2845444,-82.499015,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0304,"US,US,graph,Chart 11420","[-82.4497693,25.2330552]",0,"Wrecks - Submerged, nondangerous",,,25.2330552,-82.4497693,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0305,"US,US,graph,Chart 11420","[-82.4167497,25.0164362]",0,"Wrecks - Submerged, nondangerous",,,25.0164362,-82.4167497,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0306,"US,US,graph,Chart 11420","[-83.3177648,24.8691962]",0,"Wrecks - Submerged, nondangerous",,,24.8691962,-83.3177648,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0307,"US,US,graph,Chart 11420","[-83.5294301,24.9049978]",0,"Wrecks - Submerged, nondangerous",,,24.9049978,-83.5294301,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0308,"US,US,graph,Chart 11420","[-83.4677508,24.6902006]",0,"Wrecks - Submerged, nondangerous",,,24.6902006,-83.4677508,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf0309,"US,US,graph,Chart 11420","[-83.5339935,24.6006958]",0,"Wrecks - Submerged, nondangerous",,,24.6006958,-83.5339935,depth unknown,,,,always under water/submerged
578f6fa3df35c7fbdbaf030a,"US,US,reprt,DB-21140-obs","[-82.9095556,26.1711944]",0,"Wrecks - Submerged, dangerous",,Reported,26.1711944,-82.9095556,,,,,always under water/submerged
578f6fa3df35c7fbdbaf030b,"US,US,graph,Chart 19340","[-157.6084851,21.6117921]",0,"Wrecks - Submerged, nondangerous",,,21.6117921,-157.6084851,depth unknown,,,,always under water/submerged
